               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  25,            0.019101,            0.014029,                   0,              0.9825,              0.9514,             0.97641,             0.85472,            0.014841,           0.0037806,                   0,             0.00406,             0.00406,             0.00406
                  26,            0.018763,            0.013874,                   0,             0.98605,             0.95859,             0.97461,             0.86816,            0.014452,           0.0036282,                   0,           0.0038125,           0.0038125,           0.0038125
                  27,            0.018455,            0.013164,                   0,             0.97275,             0.96813,             0.97658,             0.86794,            0.013763,           0.0035528,                   0,            0.003565,            0.003565,            0.003565
                  28,            0.018058,            0.013347,                   0,             0.97889,             0.95593,             0.97673,             0.85397,            0.014398,           0.0037191,                   0,           0.0033175,           0.0033175,           0.0033175
                  29,            0.017691,            0.013353,                   0,             0.99647,             0.95577,             0.97627,             0.87312,            0.013651,           0.0034785,                   0,             0.00307,             0.00307,             0.00307
                  30,            0.017801,            0.013391,                   0,             0.99295,             0.94915,             0.97617,             0.87281,            0.014037,           0.0036121,                   0,           0.0028225,           0.0028225,           0.0028225
                  31,            0.017337,            0.012789,                   0,             0.99572,             0.95593,             0.97827,             0.87037,            0.014323,           0.0035499,                   0,            0.002575,            0.002575,            0.002575
                  32,             0.01697,            0.012984,                   0,              0.9954,             0.94576,             0.97801,              0.8832,            0.013837,           0.0035545,                   0,           0.0023275,           0.0023275,           0.0023275
                  33,             0.01705,            0.012648,                   0,             0.99646,             0.95528,             0.97115,             0.87509,            0.014044,           0.0036218,                   0,             0.00208,             0.00208,             0.00208
                  34,            0.016926,            0.012558,                   0,             0.99621,             0.95254,             0.97438,             0.87493,            0.014394,           0.0036205,                   0,           0.0018325,           0.0018325,           0.0018325
                  35,             0.01678,            0.012419,                   0,             0.99646,             0.95546,             0.97296,             0.87931,            0.013825,           0.0035433,                   0,            0.001585,            0.001585,            0.001585
                  36,            0.016143,            0.012391,                   0,             0.99567,             0.95254,             0.97568,             0.88662,            0.013562,           0.0035781,                   0,           0.0013375,           0.0013375,           0.0013375
                  37,            0.016398,            0.012143,                   0,             0.99643,             0.94557,             0.97835,             0.88748,            0.013517,           0.0034609,                   0,             0.00109,             0.00109,             0.00109
                  38,            0.016206,             0.01207,                   0,             0.99645,             0.95204,             0.97718,             0.88242,            0.013328,           0.0033906,                   0,           0.0008425,           0.0008425,           0.0008425
                  39,            0.016279,            0.012385,                   0,             0.99589,             0.94915,             0.97707,             0.88335,            0.013606,           0.0034475,                   0,            0.000595,            0.000595,            0.000595
